frame,fm
0,0.2361111111111111
1,0.2309027777777778
2,0.2170138888888889
3,0.1875
4,0.1753472222222222
5,0.18055555555555555
6,0.2222222222222222
7,0.2326388888888889
8,0.2517361111111111
9,0.2725694444444444
10,0.2795138888888889
11,0.2552083333333333
12,0.2725694444444444
13,0.2621527777777778
14,0.24131944444444445
15,0.24479166666666666
16,0.2760416666666667
17,0.2690972222222222
18,0.2760416666666667
19,0.2378472222222222
20,0.2690972222222222
21,0.2795138888888889
22,0.2482638888888889
23,0.22743055555555555
24,0.2482638888888889
25,0.19270833333333334
26,0.1996527777777778
27,0.1996527777777778
28,0.1892361111111111
29,0.1597222222222222
30,0.1875
31,0.21875
32,0.1684027777777778
33,0.1996527777777778
34,0.2690972222222222
35,0.2760416666666667
36,0.2760416666666667
37,0.2795138888888889
38,0.2795138888888889
39,0.2621527777777778
40,0.265625
41,0.3003472222222222
42,0.2864583333333333
43,0.328125
44,0.3385416666666667
45,0.3142361111111111
46,0.3177083333333333
47,0.3489583333333333
48,0.3420138888888889
49,0.3628472222222222
50,0.3559027777777778
51,0.4010416666666667
52,0.4045138888888889
53,0.4288194444444444
54,0.4010416666666667
55,0.4670138888888889
56,0.4947916666666667
57,0.5225694444444444
58,0.4774305555555556
59,0.4861111111111111
60,0.5034722222222222
61,0.4722222222222222
62,0.5121527777777778
63,0.4670138888888889
64,0.5069444444444444
65,0.4895833333333333
66,0.5381944444444444
67,0.5138888888888888
68,0.5243055555555556
69,0.53125
70,0.5520833333333334
71,0.5329861111111112
72,0.5399305555555556
73,0.5295138888888888
74,0.59375
75,0.5763888888888888
76,0.5954861111111112
77,0.6197916666666666
78,0.6510416666666666
79,0.6857638888888888
80,0.7065972222222222
81,0.7309027777777778
82,0.8072916666666666
83,0.828125
84,0.8836805555555556
85,0.828125
86,0.8940972222222222
87,0.8767361111111112
88,0.9357638888888888
89,0.8802083333333334
90,0.9270833333333334
91,0.9322916666666666
92,0.890625
93,0.9270833333333334
94,0.921875
95,0.9444444444444444
96,0.8663194444444444
97,0.9236111111111112
98,0.8871527777777778
99,0.9236111111111112
100,0.8663194444444444
101,0.9149305555555556
102,0.8871527777777778
103,0.921875
104,0.8229166666666666
105,0.9149305555555556
106,0.8715277777777778
107,0.8489583333333334
108,0.7170138888888888
109,0.8038194444444444
110,0.7621527777777778
111,0.7864583333333334
112,0.7447916666666666
113,0.7552083333333334
114,0.6545138888888888
115,0.6684027777777778
116,0.5434027777777778
117,0.578125
118,0.4600694444444444
119,0.4670138888888889
120,0.4288194444444444
121,0.3802083333333333
122,0.4114583333333333
123,0.3871527777777778
124,0.3663194444444444
125,0.3350694444444444
126,0.3454861111111111
127,0.3003472222222222
128,0.3072916666666667
129,0.328125
130,0.3003472222222222
131,0.2621527777777778
132,0.2934027777777778
133,0.2795138888888889
134,0.3038194444444444
135,0.2586805555555556
136,0.2829861111111111
137,0.2690972222222222
138,0.265625
139,0.2829861111111111
140,0.2725694444444444
141,0.234375
142,0.265625
143,0.24131944444444445
144,0.2621527777777778
145,0.2586805555555556
146,0.2517361111111111
147,0.203125
148,0.2725694444444444
149,0.2621527777777778
150,0.2899305555555556
151,0.2934027777777778
152,0.296875
153,0.3072916666666667
154,0.2899305555555556
155,0.24131944444444445
156,0.22395833333333334
157,0.2204861111111111
158,0.22743055555555555
159,0.2482638888888889
160,0.2204861111111111
161,0.2552083333333333
162,0.2552083333333333
163,0.3107638888888889
164,0.3107638888888889
165,0.3628472222222222
166,0.3663194444444444
167,0.4288194444444444
168,0.4322916666666667
169,0.4565972222222222
170,0.4913194444444444
