frame,fm
0,0.12593354284763336
1,0.12166590243577957
2,0.12273281067609787
3,0.12048467993736267
4,0.12075141817331314
5,0.11873189359903336
6,0.11629324406385422
7,0.11461666971445084
8,0.11728394031524658
9,0.11461666971445084
10,0.11564547568559647
11,0.11499771475791931
12,0.12147537618875504
13,0.12250418215990067
14,0.129667729139328
15,0.12901996076107025
16,0.13138240575790405
17,0.13443072140216827
18,0.13530711829662323
19,0.13149672746658325
20,0.1316872388124466
21,0.13302087783813477
22,0.1326398253440857
23,0.12974393367767334
24,0.1345069408416748
25,0.13111568987369537
26,0.13302087783813477
27,0.1257811337709427
28,0.12982015311717987
29,0.1280292570590973
30,0.13130620121955872
31,0.1326398253440857
32,0.12947720289230347
33,0.12955342233181
34,0.13294467329978943
35,0.14067977666854858
36,0.14056545495986938
37,0.14643347263336182
38,0.14921505749225616
39,0.14997714757919312
40,0.14761468768119812
41,0.15245389938354492
42,0.15230147540569305
43,0.15447339415550232
44,0.15493065118789673
45,0.15904587507247925
46,0.15877914428710938
47,0.16346591711044312
48,0.16117970645427704
49,0.1627800613641739
50,0.16236092150211334
51,0.1651425063610077
52,0.16304679214954376
53,0.1666666865348816
54,0.16765737533569336
55,0.17619264125823975
56,0.17303001880645752
57,0.17786924540996552
58,0.17905044555664062
59,0.18808108568191528
60,0.19547325372695923
61,0.198940709233284
62,0.20393234491348267
63,0.20416095852851868
64,0.21296297013759613
65,0.21307726204395294
66,0.22359395027160645
67,0.22359395027160645
68,0.23182442784309387
69,0.23224353790283203
70,0.23921659588813782
71,0.2424173355102539
72,0.2510668933391571
73,0.2520195245742798
74,0.2611263394355774
75,0.2629172205924988
76,0.26802316308021545
77,0.27450084686279297
78,0.28341713547706604
79,0.2852080762386322
80,0.2945815920829773
81,0.29641062021255493
82,0.3094421625137329
83,0.32133060693740845
84,0.3313138484954834
85,0.33539098501205444
86,0.34602195024490356
87,0.3493750989437103
88,0.35832950472831726
89,0.3626352846622467
90,0.3799344599246979
91,0.4029492437839508
92,0.3806203305721283
93,0.39593812823295593
94,0.3816872239112854
95,0.3974241614341736
96,0.3823731243610382
97,0.39308032393455505
98,0.3816872835159302
99,0.388774573802948
100,0.3741045594215393
101,0.3697606921195984
102,0.35691967606544495
103,0.3697606921195984
104,0.36153024435043335
105,0.3648834228515625
106,0.3585200309753418
107,0.359891802072525
108,0.3386297821998596
109,0.34849870204925537
110,0.3433546721935272
111,0.3528044521808624
112,0.3342859148979187
113,0.3344764709472656
114,0.29260018467903137
115,0.27522480487823486
116,0.24359853565692902
117,0.23845450580120087
118,0.22077426314353943
119,0.2259945124387741
120,0.20309405028820038
121,0.18678554892539978
122,0.18632830679416656
123,0.1668953001499176
124,0.16979117691516876
125,0.1572168916463852
126,0.15988415479660034
127,0.14860540628433228
128,0.15066300332546234
129,0.1401844322681427
130,0.145518958568573
131,0.14064165949821472
132,0.14730985462665558
133,0.14269930124282837
134,0.150472491979599
135,0.14418534934520721
136,0.15062491595745087
137,0.1424325555562973
138,0.147881418466568
139,0.14247065782546997
140,0.14654779434204102
141,0.14060357213020325
142,0.14094649255275726
143,0.13721232116222382
144,0.13881269097328186
145,0.1385459452867508
146,0.13713611662387848
147,0.129324808716774
148,0.13233500719070435
149,0.12791495025157928
150,0.126848042011261
151,0.12471421808004379
152,0.12395213544368744
153,0.1263526827096939
154,0.12197073549032211
155,0.11922725290060043
156,0.11427373439073563
157,0.11168266832828522
158,0.10852004587650299
159,0.10806278884410858
160,0.10356652736663818
161,0.10120408236980438
162,0.099527508020401
163,0.09884163737297058
164,0.09796524792909622
165,0.10112787783145905
166,0.10021337866783142
167,0.10208047181367874
168,0.10173753648996353
169,0.10238530486822128
170,0.10528120398521423
