frame,fm
0,0.3805714547634125
1,0.3739999830722809
2,0.38578569889068604
3,0.3819999694824219
4,0.4008571207523346
5,0.3920000195503235
6,0.41428571939468384
7,0.4007856547832489
8,0.42307141423225403
9,0.4129285514354706
10,0.42085716128349304
11,0.407714307308197
12,0.41907140612602234
13,0.4037143290042877
14,0.42571428418159485
15,0.40521425008773804
16,0.4235000014305115
17,0.4115714728832245
18,0.4227142930030823
19,0.4138571619987488
20,0.41914287209510803
21,0.41685715317726135
22,0.42228570580482483
23,0.41249996423721313
24,0.42392855882644653
25,0.4107857346534729
26,0.4246428608894348
27,0.4060714542865753
28,0.4239285886287689
29,0.4084286093711853
30,0.41778573393821716
31,0.39478570222854614
32,0.39242854714393616
33,0.4035714268684387
34,0.39814284443855286
35,0.41771426796913147
36,0.41292858123779297
37,0.42800000309944153
38,0.4180000126361847
39,0.4339999556541443
40,0.4270714223384857
41,0.43935710191726685
42,0.42149999737739563
43,0.43157145380973816
44,0.427142858505249
45,0.43942856788635254
46,0.43628570437431335
47,0.44364285469055176
48,0.4390714466571808
49,0.4664999842643738
50,0.45335716009140015
51,0.4780714213848114
52,0.4675000309944153
53,0.48507145047187805
54,0.4770714342594147
55,0.4890713691711426
56,0.47935715317726135
57,0.5124285817146301
58,0.5030714273452759
59,0.5270714163780212
60,0.5445000529289246
61,0.543999969959259
62,0.5695000886917114
63,0.5664999485015869
64,0.5896428823471069
65,0.5833571553230286
66,0.6078571081161499
67,0.5962143540382385
68,0.6175714135169983
69,0.6021429300308228
70,0.6212856769561768
71,0.6199285984039307
72,0.6329286098480225
73,0.6163572072982788
74,0.6372857093811035
75,0.6254285573959351
76,0.6355714201927185
77,0.6333571672439575
78,0.6533571481704712
79,0.6443572044372559
80,0.6677142381668091
81,0.6640714406967163
82,0.6891428828239441
83,0.6924285292625427
84,0.7042142152786255
85,0.6915714740753174
86,0.7207857370376587
87,0.7147856950759888
88,0.7310000061988831
89,0.7182856798171997
90,0.7342142462730408
91,0.7459999918937683
92,0.712142825126648
93,0.7300714254379272
94,0.7140714526176453
95,0.7277856469154358
96,0.7080000042915344
97,0.7289285659790039
98,0.7097142934799194
99,0.7320714592933655
100,0.7174999713897705
101,0.7234285473823547
102,0.699999988079071
103,0.717571496963501
104,0.6966428756713867
105,0.7122856974601746
106,0.6992142796516418
107,0.7094284892082214
108,0.7057856917381287
109,0.7198571562767029
110,0.7016428112983704
111,0.7123571038246155
112,0.6911428570747375
113,0.7037857174873352
114,0.6613571643829346
115,0.6662856936454773
116,0.6173571348190308
117,0.6490715146064758
118,0.5937142968177795
119,0.6058571934700012
120,0.5747857093811035
121,0.5415714383125305
122,0.5644286274909973
123,0.49549996852874756
124,0.5093571543693542
125,0.4627857208251953
126,0.47685709595680237
127,0.45085716247558594
128,0.4682142436504364
129,0.4383571445941925
130,0.4585714638233185
131,0.4357857406139374
132,0.4593571126461029
133,0.43385717272758484
134,0.4512142837047577
135,0.4496428072452545
136,0.45728570222854614
137,0.4333570897579193
138,0.4511428475379944
139,0.4496428668498993
140,0.44357144832611084
141,0.4352142810821533
142,0.44192859530448914
143,0.42821425199508667
144,0.4341427981853485
145,0.40950000286102295
146,0.42164286971092224
147,0.3971428871154785
148,0.40549999475479126
149,0.3874285817146301
150,0.40385717153549194
151,0.3675714135169983
152,0.3774999976158142
153,0.37764281034469604
154,0.3735714256763458
155,0.38107144832611084
156,0.3847857415676117
157,0.3942857086658478
158,0.3895713984966278
159,0.390500009059906
160,0.37128570675849915
161,0.38692858815193176
162,0.3800714612007141
163,0.3983571529388428
164,0.39085716009140015
165,0.39592859148979187
166,0.38592857122421265
167,0.3919999897480011
168,0.3759285807609558
169,0.3896428644657135
170,0.3897857069969177
